target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_text,statistical_type,value,unit,numerator,denominator,ci_lower,ci_upper,p_value,range_lower,range_upper,median,IQR_lower,IQR_upper,mean,SD,HR,RR,OR,event_rate,rate_denominator,timepoint,interpretation
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_377__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,"Acta Diabetol
DOI 10.1007/s00592-015-0784-2

    REVIEW ARTICLE



Clinical review: insulin pump-associated adverse events in adults
and children
P. L. Ross1 • J. Milburn2 • D. M. Reith1 • E. Wiltshire3 • B. J. Wheeler1,2,4




Received: 14 May 2015 / Accepted: 2 June 2015
Ó Springer-Verlag Ital",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"Acta Diabetol
DOI 10.1007/s00592-015-0784-2

    REVIEW ARTICLE



Clinical review: insulin pump-associated adverse events in adults
and children
P. L. Ross1 • J. Milburn2 • D. M. Reith1 • E. Wiltshire3 • B. J. Wheeler1,2,4




Received: 14 May 2015 / Accepted: 2 June 2015
Ó Springer-Verlag Ital",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_377__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,"njections (MDI) or continuous subcutaneous
     Dunedin, New Zealand                                        insulin infusion (CSII) via an insulin pump. This has led to
3
     Department of Paediatrics and Child Health, University of   substantial improvements in CSII technology, and CSII now
     O",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"njections (MDI) or continuous subcutaneous
     Dunedin, New Zealand                                        insulin infusion (CSII) via an insulin pump. This has led to
3
     Department of Paediatrics and Child Health, University of   substantial improvements in CSII technology, and CSII now
     O",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_124__SOTA-P2-017 The safety of insulin pump administration.pdf,,,"                                        correct hyperglycemia (plasma glucose ≥≥ 300 mg/dl) by 50 mg/dl within 60 minutes by insulin bolus via the pump. Secondary
                                           outcomes included intervals between infusion set changes, treatment-emergent adverse events (T",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                        correct hyperglycemia (plasma glucose ≥≥ 300 mg/dl) by 50 mg/dl within 60 minutes by insulin bolus via the pump. Secondary
                                           outcomes included intervals between infusion set changes, treatment-emergent adverse events (T",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_391__SOTA-P2-017 The safety of insulin pump administration.pdf,,,"                                        correct hyperglycemia (plasma glucose ≥≥ 300 mg/dl) by 50 mg/dl within 60 minutes by insulin bolus via the pump. Secondary
                                           outcomes included intervals between infusion set changes, treatment-emergent adverse events (T",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                        correct hyperglycemia (plasma glucose ≥≥ 300 mg/dl) by 50 mg/dl within 60 minutes by insulin bolus via the pump. Secondary
                                           outcomes included intervals between infusion set changes, treatment-emergent adverse events (T",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_149__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,," QoL and glycaemic control was significantly better in CSII subjects at baseline and follow-
Competing interests: The authors have declared          up. No significant differences in adverse events were found between study groups. No sig-
that no competing interests exist.                      nific",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," QoL and glycaemic control was significantly better in CSII subjects at baseline and follow-
Competing interests: The authors have declared          up. No significant differences in adverse events were found between study groups. No sig-
that no competing interests exist.                      nific",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"etes (n = 12)
                                                                           to evaluate 2 current insulin pumps: Medtronic Revel 723 (Pump 1), Asante Snap Insulin Pump (Pump 2). Participants were
                                                                           randomized 1:1 t",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"etes (n = 12)
                                                                           to evaluate 2 current insulin pumps: Medtronic Revel 723 (Pump 1), Asante Snap Insulin Pump (Pump 2). Participants were
                                                                           randomized 1:1 t",p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"                                                      to evaluate 2 current insulin pumps: Medtronic Revel 723 (Pump 1), Asante Snap Insulin Pump (Pump 2). Participants were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                      to evaluate 2 current insulin pumps: Medtronic Revel 723 (Pump 1), Asante Snap Insulin Pump (Pump 2). Participants were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump",p_value,p 2,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"mp 2). Participants were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observati",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"mp 2). Participants were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observati",p_value,p 1,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,," were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," were
                                                                           randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were",p_value,p 2,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"                                                                     randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were utilized to",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                                     randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were utilized to",p_value,p 2,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"                                                  randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were utilized to assess participant",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                  randomized 1:1 to 1 of 2 assessment sequences: Pump 1 followed by Pump 2; and Pump 2 followed by Pump 1. Structured
                                                                           observational protocols were utilized to assess participant",p_value,p 1.,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"rapy.

                                                                           Results: All participants completed the study. SUS scores showed Pump 2 to be more usable than Pump 1 on all usability
                                                                           attributes. Participants",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"rapy.

                                                                           Results: All participants completed the study. SUS scores showed Pump 2 to be more usable than Pump 1 on all usability
                                                                           attributes. Participants",p_value,p 2,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"                                                    Results: All participants completed the study. SUS scores showed Pump 2 to be more usable than Pump 1 on all usability
                                                                           attributes. Participants rated Pump 2 more positively ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                    Results: All participants completed the study. SUS scores showed Pump 2 to be more usable than Pump 1 on all usability
                                                                           attributes. Participants rated Pump 2 more positively ",p_value,p 1,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"more usable than Pump 1 on all usability
                                                                           attributes. Participants rated Pump 2 more positively than Pump 1, overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                             ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"more usable than Pump 1 on all usability
                                                                           attributes. Participants rated Pump 2 more positively than Pump 1, overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                             ",p_value,p 2,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"ll usability
                                                                           attributes. Participants rated Pump 2 more positively than Pump 1, overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                                           F(1, 52) = 32.",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"ll usability
                                                                           attributes. Participants rated Pump 2 more positively than Pump 1, overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                                           F(1, 52) = 32.",p_value,p 1,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,", overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                                           F(1, 52) = 32.7, P < .001, and SUS scores were higher if participants used the Pump 2 last, 5.3 versus 4.4 for Pump 1 last, F(1,
                                      ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,", overall mean SUS scores of 5.7 versus 4.1 respectively,
                                                                           F(1, 52) = 32.7, P < .001, and SUS scores were higher if participants used the Pump 2 last, 5.3 versus 4.4 for Pump 1 last, F(1,
                                      ",p_value,P < .001,,,,,,.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,"                                                                    F(1, 52) = 32.7, P < .001, and SUS scores were higher if participants used the Pump 2 last, 5.3 versus 4.4 for Pump 1 last, F(1,
                                                                           52) = 10.8, P < .01. Pump 2 ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                                    F(1, 52) = 32.7, P < .001, and SUS scores were higher if participants used the Pump 2 last, 5.3 versus 4.4 for Pump 1 last, F(1,
                                                                           52) = 10.8, P < .01. Pump 2 ",p_value,p 2,,,,,,.001,,,,,,,,,,,,,,auto_extracted
