target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,file_type,table_id_or_title,page_or_section,table_title,table_footnote,contains_clinical_data,contains_statistical_values,contains_endpoint_data,contains_AE_data,contains_denominator_context,contains_subgroup_context,contains_followup_context,extraction_priority,expected_parser,manual_verification_needed
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_135__3.2 Clinical trial protocol(i)-2007-Zhejiang CN.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_265,first_5_pages,CER_135__3.2 Clinical trial protocol(i)-2007-Zhejiang CN.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_490__3.2 Clinical trial protocol(i)-2007-Zhejiang CN.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_266,first_5_pages,CER_490__3.2 Clinical trial protocol(i)-2007-Zhejiang CN.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_682__3.1 Clinical trial protocol(i)-2007-Shanghai Jiaotong-CN.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_267,first_5_pages,CER_682__3.1 Clinical trial protocol(i)-2007-Shanghai Jiaotong-CN.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_488__3. Clinical trial protocol (i, ii, iii)-2005CN.pdf",,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_268,first_5_pages,"CER_488__3. Clinical trial protocol (i, ii, iii)-2005CN.pdf",,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_134__3. Clinical trial protocol (i, ii, iii)-2005CN.pdf",,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_269,first_5_pages,"CER_134__3. Clinical trial protocol (i, ii, iii)-2005CN.pdf",,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_138__3.1 Clinical trial protocol(i)-2007-Shanghai Jiaotong-CN.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_011_270,first_5_pages,CER_138__3.1 Clinical trial protocol(i)-2007-Shanghai Jiaotong-CN.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_819__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_271,full_document,CER_819__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_073__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_272,full_document,CER_073__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_509__CER Annex 1-A Literature Search Protocol -SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_273,full_document,CER_509__CER Annex 1-A Literature Search Protocol -SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_698__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_274,full_document,CER_698__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_400__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_275,full_document,CER_400__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_029__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_276,full_document,CER_029__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_441__CER Annex 1-B Literature Search Report -SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_277,full_document,CER_441__CER Annex 1-B Literature Search Report -SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_557__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_278,full_document,CER_557__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_754__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_279,full_document,CER_754__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_277__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_280,full_document,CER_277__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_532__CER Annex 1-A Literature Search Protocol -SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_281,full_document,CER_532__CER Annex 1-A Literature Search Protocol -SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_059__CER Annex 1 Literature Search Protocol and Report-SOTA - 2025-06-13.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_282,full_document,CER_059__CER Annex 1 Literature Search Protocol and Report-SOTA - 2025-06-13.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_004__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_283,full_document,CER_004__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_462__CER Annex 1-A Literature Search Protocol-SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_284,full_document,CER_462__CER Annex 1-A Literature Search Protocol-SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_536__CER Annex 1-B Literature Search Report -SOTA.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_011_285,full_document,CER_536__CER Annex 1-B Literature Search Report -SOTA.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_447__Sherr J.L. 等 - 2022 - Safety and Glycemic Outcomes With a Tubeless Autom.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_286,first_5_pages,CER_447__Sherr J.L. 等 - 2022 - Safety and Glycemic Outcomes With a Tubeless Autom.pdf,,yes,yes,no,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_1005__需求评审记录表.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_287,first_5_pages,CER_1005__需求评审记录表.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_603__Chao 等 - 2023 - Assessing non-adjunctive CGM safety at home and in.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_288,first_5_pages,CER_603__Chao 等 - 2023 - Assessing non-adjunctive CGM safety at home and in.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_467__Andellini M. 等 - 2023 - Artificial intelligence for non-invasive glycaemic.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_289,first_5_pages,CER_467__Andellini M. 等 - 2023 - Artificial intelligence for non-invasive glycaemic.pdf,,yes,no,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_1009__QP-017-000-R-01，Ver.B 《软件代码评审记录表》.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_290,first_5_pages,CER_1009__QP-017-000-R-01，Ver.B 《软件代码评审记录表》.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_481__Deiss 等 - 2019 - Clinical Practice Recommendations on the Routine U.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_291,first_5_pages,CER_481__Deiss 等 - 2019 - Clinical Practice Recommendations on the Routine U.pdf,,yes,no,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_391__Pinsker J.E. 等 - 2022 - Clinical Evaluation of a Novel CGM-Informed Bolus .pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_292,first_5_pages,CER_391__Pinsker J.E. 等 - 2022 - Clinical Evaluation of a Novel CGM-Informed Bolus .pdf,,yes,yes,no,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_429__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_293,first_5_pages,CER_429__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_1016__NPI031-CER-003_Clinical Evaluation Report_A.1.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_294,first_5_pages,CER_1016__NPI031-CER-003_Clinical Evaluation Report_A.1.pdf,,yes,no,no,no,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_998__NPI031-008-STT-001，A.1，iCan view软件需求跟踪表.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_295,first_5_pages,CER_998__NPI031-008-STT-001，A.1，iCan view软件需求跟踪表.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_417__Ozaslan B. 等 - 2022 - Safety and Feasibility Evaluation of Step Count In.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_296,first_5_pages,CER_417__Ozaslan B. 等 - 2022 - Safety and Feasibility Evaluation of Step Count In.pdf,,yes,yes,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_469__Scott S. 等 - 2020 - Observation of glycaemic management in professsion.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_297,first_5_pages,CER_469__Scott S. 等 - 2020 - Observation of glycaemic management in professsion.pdf,,yes,yes,yes,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_298,first_5_pages,CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_607__Deiss 等 - 2019 - Clinical Practice Recommendations on the Routine U.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_299,first_5_pages,CER_607__Deiss 等 - 2019 - Clinical Practice Recommendations on the Routine U.pdf,,yes,no,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_1007__QP-017-000-R-01，Ver.B 《软件代码评审记录表》.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_032_300,first_5_pages,CER_1007__QP-017-000-R-01，Ver.B 《软件代码评审记录表》.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_030__【20241230】 NPI031-CER-003ClinicalEvaluationReport_A.9.docx-BY ST.docx-修改performance&safety数据表格，增加使用部位等信息.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_301,full_document,CER_030__【20241230】 NPI031-CER-003ClinicalEvaluationReport_A.9.docx-BY ST.docx-修改performance&safety数,,yes,no,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_985__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_302,full_document,CER_985__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,yes,yes,no,no,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_989__【20250303】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_303,full_document,CER_989__【20250303】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,yes,yes,no,no,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_304,full_document,CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_305,full_document,CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_306,full_document,CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_982__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_307,full_document,CER_982__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,yes,yes,no,no,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_308,full_document,CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,,yes,yes,yes,yes,no,yes,no,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_028__【20241226】 NPI031-CER-003ClinicalEvaluationReport_A.9.docx-BY ST-等同对比表修改.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_032_309,full_document,CER_028__【20241226】 NPI031-CER-003ClinicalEvaluationReport_A.9.docx-BY ST-等同对比表修改.docx,,yes,no,yes,yes,yes,yes,yes,high,python-docx,yes
